_Annual_J-D_2009_____________ L-OTI(^S^o^N^C) Anomaly vs 1951-1980              
 180   1  179.00  -89.00        0.5921
   1   2 -179.00  -87.00        0.5921
   2   2 -177.00  -87.00        0.5921
   3   2 -175.00  -87.00        0.5921
   4   2 -173.00  -87.00        0.5921
   5   2 -171.00  -87.00        0.5921
   6   2 -169.00  -87.00        0.5921
   7   2 -167.00  -87.00        0.5921
   8   2 -165.00  -87.00        0.5921
   9   2 -163.00  -87.00        0.5921
  10   2 -161.00  -87.00        0.5921
  11   2 -159.00  -87.00        0.5921
  12   2 -157.00  -87.00        0.5921
  13   2 -155.00  -87.00        0.5921
  14   2 -153.00  -87.00        0.5921
  15   2 -151.00  -87.00        0.5921
  16   2 -149.00  -87.00        0.5921
  17   2 -147.00  -87.00        0.5921
  18   2 -145.00  -87.00        0.5921
  19   2 -143.00  -87.00        0.5921
  20   2 -141.00  -87.00        0.5921
  21   2 -139.00  -87.00        0.5921
  22   2 -137.00  -87.00        0.5921
  23   2 -135.00  -87.00        0.5921
  24   2 -133.00  -87.00        0.5921
  25   2 -131.00  -87.00        0.5921
  26   2 -129.00  -87.00        0.5921
  27   2 -127.00  -87.00        0.5921
  28   2 -125.00  -87.00        0.5921
  29   2 -123.00  -87.00        0.5921
  30   2 -121.00  -87.00        0.5921
  31   2 -119.00  -87.00        0.5921
  32   2 -117.00  -87.00        0.5921
  33   2 -115.00  -87.00        0.5921
  34   2 -113.00  -87.00        0.5921
  35   2 -111.00  -87.00        0.5921
  36   2 -109.00  -87.00        0.5921
  37   2 -107.00  -87.00        0.5921
  38   2 -105.00  -87.00        0.5921
  39   2 -103.00  -87.00        0.5921
  40   2 -101.00  -87.00        0.5921
  41   2  -99.00  -87.00        0.5921
  42   2  -97.00  -87.00        0.5921
  43   2  -95.00  -87.00        0.5921
  44   2  -93.00  -87.00        0.5921
  45   2  -91.00  -87.00        0.5921
  46   2  -89.00  -87.00        0.5921
  47   2  -87.00  -87.00        0.5921
  48   2  -85.00  -87.00        0.5921
  49   2  -83.00  -87.00        0.5921
  50   2  -81.00  -87.00        0.5921
  51   2  -79.00  -87.00        0.5921
  52   2  -77.00  -87.00        0.5921
  53   2  -75.00  -87.00        0.5921
  54   2  -73.00  -87.00        0.5921
  55   2  -71.00  -87.00        0.5921
  56   2  -69.00  -87.00        0.5921
  57   2  -67.00  -87.00        0.5921
  58   2  -65.00  -87.00        0.5921
  59   2  -63.00  -87.00        0.5921
  60   2  -61.00  -87.00        0.5921
  61   2  -59.00  -87.00        0.5921
  62   2  -57.00  -87.00        0.5921
  63   2  -55.00  -87.00        0.5921
  64   2  -53.00  -87.00        0.5921
  65   2  -51.00  -87.00        0.5921
  66   2  -49.00  -87.00        0.5921
  67   2  -47.00  -87.00        0.5921
  68   2  -45.00  -87.00        0.5921
  69   2  -43.00  -87.00        0.5921
  70   2  -41.00  -87.00        0.5921
  71   2  -39.00  -87.00        0.5921
  72   2  -37.00  -87.00        0.5921
  73   2  -35.00  -87.00        0.5921
  74   2  -33.00  -87.00        0.5921
  75   2  -31.00  -87.00        0.5921
  76   2  -29.00  -87.00        0.5921
  77   2  -27.00  -87.00        0.5921
  78   2  -25.00  -87.00        0.5921
  79   2  -23.00  -87.00        0.5921
  80   2  -21.00  -87.00        0.5921
  81   2  -19.00  -87.00        0.5921
  82   2  -17.00  -87.00        0.5921
  83   2  -15.00  -87.00        0.5921
  84   2  -13.00  -87.00        0.5921
  85   2  -11.00  -87.00        0.5921
  86   2   -9.00  -87.00        0.5921
  87   2   -7.00  -87.00        0.5921
  88   2   -5.00  -87.00        0.5921
  89   2   -3.00  -87.00        0.5921
  90   2   -1.00  -87.00        0.5921
  91   2    1.00  -87.00        0.5921
  92   2    3.00  -87.00        0.5921
  93   2    5.00  -87.00        0.5921
  94   2    7.00  -87.00        0.5921
  95   2    9.00  -87.00        0.5921
  96   2   11.00  -87.00        0.5921
  97   2   13.00  -87.00        0.5921
  98   2   15.00  -87.00        0.5921
  99   2   17.00  -87.00        0.5921
 100   2   19.00  -87.00        0.5921
 101   2   21.00  -87.00        0.5921
 102   2   23.00  -87.00        0.5921
 103   2   25.00  -87.00        0.5921
 104   2   27.00  -87.00        0.5921
 105   2   29.00  -87.00        0.5921
 106   2   31.00  -87.00        0.5921
 107   2   33.00  -87.00        0.5921
 108   2   35.00  -87.00        0.5921
 109   2   37.00  -87.00        0.5921
 110   2   39.00  -87.00        0.5921
 111   2   41.00  -87.00        0.5921
 112   2   43.00  -87.00        0.5921
 113   2   45.00  -87.00        0.5921
 114   2   47.00  -87.00        0.5921
 115   2   49.00  -87.00        0.5921
 116   2   51.00  -87.00        0.5921
 117   2   53.00  -87.00        0.5921
 118   2   55.00  -87.00        0.5921
 119   2   57.00  -87.00        0.5921
 120   2   59.00  -87.00        0.5921
 121   2   61.00  -87.00        0.5921
 122   2   63.00  -87.00        0.5921
 123   2   65.00  -87.00        0.5921
 124   2   67.00  -87.00        0.5921
 125   2   69.00  -87.00        0.5921
 126   2   71.00  -87.00        0.5921
 127   2   73.00  -87.00        0.5921
 128   2   75.00  -87.00        0.5921
 129   2   77.00  -87.00        0.5921
 130   2   79.00  -87.00        0.5921
 131   2   81.00  -87.00        0.5921
 132   2   83.00  -87.00        0.5921
 133   2   85.00  -87.00        0.5921
 134   2   87.00  -87.00        0.5921
 135   2   89.00  -87.00        0.5921
 136   2   91.00  -87.00        0.5921
 137   2   93.00  -87.00        0.5921
 138   2   95.00  -87.00        0.5921
 139   2   97.00  -87.00        0.5921
 140   2   99.00  -87.00        0.5921
 141   2  101.00  -87.00        0.5921
 142   2  103.00  -87.00        0.5921
 143   2  105.00  -87.00        0.5921
 144   2  107.00  -87.00        0.5921
 145   2  109.00  -87.00        0.5921
 146   2  111.00  -87.00        0.5921
 147   2  113.00  -87.00        0.5921
 148   2  115.00  -87.00        0.5921
 149   2  117.00  -87.00        0.5921
 150   2  119.00  -87.00        0.5921
 151   2  121.00  -87.00        0.5921
 152   2  123.00  -87.00        0.5921
 153   2  125.00  -87.00        0.5921
 154   2  127.00  -87.00        0.5921
 155   2  129.00  -87.00        0.5921
 156   2  131.00  -87.00        0.5921
 157   2  133.00  -87.00        0.5921
 158   2  135.00  -87.00        0.5921
 159   2  137.00  -87.00        0.5921
 160   2  139.00  -87.00        0.5921
 161   2  141.00  -87.00        0.5921
 162   2  143.00  -87.00        0.5921
 163   2  145.00  -87.00        0.5921
 164   2  147.00  -87.00        0.5921
 165   2  149.00  -87.00        0.5921
 166   2  151.00  -87.00        0.5921
 167   2  153.00  -87.00        0.5921
 168   2  155.00  -87.00        0.5921
 169   2  157.00  -87.00        0.5921
 170   2  159.00  -87.00        0.5921
 171   2  161.00  -87.00        0.5921
 172   2  163.00  -87.00        0.5921
 173   2  165.00  -87.00        0.5921
 174   2  167.00  -87.00        0.5921
 175   2  169.00  -87.00        0.5921
 176   2  171.00  -87.00        0.5921
 177   2  173.00  -87.00        0.5921
 178   2  175.00  -87.00        0.5921
 179   2  177.00  -87.00        0.5921
 180   2  179.00  -87.00        0.5921
   1   3 -179.00  -85.00        0.5921
   2   3 -177.00  -85.00        0.5921
   3   3 -175.00  -85.00        0.5921
   4   3 -173.00  -85.00        0.5921
   5   3 -171.00  -85.00        0.5921
   6   3 -169.00  -85.00        0.5921
   7   3 -167.00  -85.00        0.5921
   8   3 -165.00  -85.00        0.5921
   9   3 -163.00  -85.00        0.5921
  10   3 -161.00  -85.00        0.5921
  11   3 -159.00  -85.00        0.5921
  12   3 -157.00  -85.00        0.5921
  13   3 -155.00  -85.00        0.5921
  14   3 -153.00  -85.00        0.5921
  15   3 -151.00  -85.00        0.5921
  16   3 -149.00  -85.00        0.5921
  17   3 -147.00  -85.00        0.5921
  18   3 -145.00  -85.00        0.5921
  19   3 -143.00  -85.00        0.5921
  20   3 -141.00  -85.00        0.5921
  21   3 -139.00  -85.00        0.5921
  22   3 -137.00  -85.00        0.5921
  23   3 -135.00  -85.00        0.5921
  24   3 -133.00  -85.00        0.5921
  25   3 -131.00  -85.00        0.5921
  26   3 -129.00  -85.00        0.5921
  27   3 -127.00  -85.00        0.5921
  28   3 -125.00  -85.00        0.5921
  29   3 -123.00  -85.00        0.5921
  30   3 -121.00  -85.00        0.5921
  31   3 -119.00  -85.00        0.5921
  32   3 -117.00  -85.00        0.5921
  33   3 -115.00  -85.00        0.5921
  34   3 -113.00  -85.00        0.5921
  35   3 -111.00  -85.00        0.5921
  36   3 -109.00  -85.00        0.5921
  37   3 -107.00  -85.00        0.5921
  38   3 -105.00  -85.00        0.5921
  39   3 -103.00  -85.00        0.5921
  40   3 -101.00  -85.00        0.5921
  41   3  -99.00  -85.00        0.5921
  42   3  -97.00  -85.00        0.5921
  43   3  -95.00  -85.00        0.5921
  44   3  -93.00  -85.00        0.5921
  45   3  -91.00  -85.00        0.5921
  46   3  -89.00  -85.00        0.5921
  47   3  -87.00  -85.00        0.5921
  48   3  -85.00  -85.00        0.5921
  49   3  -83.00  -85.00        0.5921
  50   3  -81.00  -85.00        0.5921
  51   3  -79.00  -85.00        0.5921
  52   3  -77.00  -85.00        0.5921
  53   3  -75.00  -85.00        0.5921
  54   3  -73.00  -85.00        0.5921
  55   3  -71.00  -85.00        0.5921
  56   3  -69.00  -85.00        0.5921
  57   3  -67.00  -85.00        0.5921
  58   3  -65.00  -85.00        0.5921
  59   3  -63.00  -85.00        0.5921
  60   3  -61.00  -85.00        0.5921
  61   3  -59.00  -85.00        0.5921
  62   3  -57.00  -85.00        0.5921
  63   3  -55.00  -85.00        0.5921
  64   3  -53.00  -85.00        0.5921
  65   3  -51.00  -85.00        0.5921
  66   3  -49.00  -85.00        0.5921
  67   3  -47.00  -85.00        0.5921
  68   3  -45.00  -85.00        0.5921
  69   3  -43.00  -85.00        0.5921
  70   3  -41.00  -85.00        0.5921
  71   3  -39.00  -85.00        0.5921
  72   3  -37.00  -85.00        0.5921
  73   3  -35.00  -85.00        0.5921
  74   3  -33.00  -85.00        0.5921
  75   3  -31.00  -85.00        0.5921
  76   3  -29.00  -85.00        0.5921
  77   3  -27.00  -85.00        0.5921
  78   3  -25.00  -85.00        0.5921
  79   3  -23.00  -85.00        0.5921
  80   3  -21.00  -85.00        0.5921
  81   3  -19.00  -85.00        0.5921
  82   3  -17.00  -85.00        0.5921
  83   3  -15.00  -85.00        0.5921
  84   3  -13.00  -85.00        0.5921
  85   3  -11.00  -85.00        0.5921
  86   3   -9.00  -85.00        0.5921
  87   3   -7.00  -85.00        0.5921
  88   3   -5.00  -85.00        0.5921
  89   3   -3.00  -85.00        0.5921
  90   3   -1.00  -85.00        0.5921
  91   3    1.00  -85.00        0.5921
  92   3    3.00  -85.00        0.5921
  93   3    5.00  -85.00        0.5921
  94   3    7.00  -85.00        0.5921
  95   3    9.00  -85.00        0.5921
  96   3   11.00  -85.00        0.5921
  97   3   13.00  -85.00        0.5921
  98   3   15.00  -85.00        0.5921
  99   3   17.00  -85.00        0.5921
 100   3   19.00  -85.00        0.5921
 101   3   21.00  -85.00        0.5921
 102   3   23.00  -85.00        0.5921
 103   3   25.00  -85.00        0.5921
 104   3   27.00  -85.00        0.5921
 105   3   29.00  -85.00        0.5921
 106   3   31.00  -85.00        0.5921
 107   3   33.00  -85.00        0.5921
 108   3   35.00  -85.00        0.5921
 109   3   37.00  -85.00        0.5921
 110   3   39.00  -85.00        0.5921
 111   3   41.00  -85.00        0.5921
 112   3   43.00  -85.00        0.5921
 113   3   45.00  -85.00        0.5921
 114   3   47.00  -85.00        0.5921
 115   3   49.00  -85.00        0.5921
 116   3   51.00  -85.00        0.5921
 117   3   53.00  -85.00        0.5921
 118   3   55.00  -85.00        0.5921
 119   3   57.00  -85.00        0.5921
 120   3   59.00  -85.00        0.5921
 121   3   61.00  -85.00        0.5921
 122   3   63.00  -85.00        0.5921
 123   3   65.00  -85.00        0.5921
 124   3   67.00  -85.00        0.5921
 125   3   69.00  -85.00        0.5921
 126   3   71.00  -85.00        0.5921
 127   3   73.00  -85.00        0.5921
 128   3   75.00  -85.00        0.5921
 129   3   77.00  -85.00        0.5921
 130   3   79.00  -85.00        0.5921
 131   3   81.00  -85.00        0.5921
 132   3   83.00  -85.00        0.5921
 133   3   85.00  -85.00        0.5921
 134   3   87.00  -85.00        0.5921
 135   3   89.00  -85.00        0.5921
 136   3   91.00  -85.00        0.5921
 137   3   93.00  -85.00        0.5921
 138   3   95.00  -85.00        0.5921
 139   3   97.00  -85.00        0.5921
 140   3   99.00  -85.00        0.5921
 141   3  101.00  -85.00        0.5921
 142   3  103.00  -85.00        0.5921
 143   3  105.00  -85.00        0.5921
 144   3  107.00  -85.00        0.5921
 145   3  109.00  -85.00        0.5921
 146   3  111.00  -85.00        0.5921
 147   3  113.00  -85.00        0.5921
 148   3  115.00  -85.00        0.5921
 149   3  117.00  -85.00        0.5921
 150   3  119.00  -85.00        0.5921
 151   3  121.00  -85.00        0.5921
 152   3  123.00  -85.00        0.5921
 153   3  125.00  -85.00        0.5921
 154   3  127.00  -85.00        0.5921
 155   3  129.00  -85.00        0.5921
 156   3  131.00  -85.00        0.5921
 157   3  133.00  -85.00        0.5921
 158   3  135.00  -85.00        0.5921
 159   3  137.00  -85.00        0.5921
 160   3  139.00  -85.00        0.5921
 161   3  141.00  -85.00        0.5921
 162   3  143.00  -85.00        0.5921
 163   3  145.00  -85.00        0.5921
 164   3  147.00  -85.00        0.5921
 165   3  149.00  -85.00        0.5921
 166   3  151.00  -85.00        0.5921
 167   3  153.00  -85.00        0.5921
 168   3  155.00  -85.00        0.5921
 169   3  157.00  -85.00        0.5921
 170   3  159.00  -85.00        0.5921
 171   3  161.00  -85.00        0.5921
 172   3  163.00  -85.00        0.5921
 173   3  165.00  -85.00        0.5921
 174   3  167.00  -85.00        0.5921
 175   3  169.00  -85.00        0.5921
 176   3  171.00  -85.00        0.5921
 177   3  173.00  -85.00        0.5921
 178   3  175.00  -85.00        0.5921
 179   3  177.00  -85.00        0.5921
 180   3  179.00  -85.00        0.5921
   1   4 -179.00  -83.00        0.5921
   2   4 -177.00  -83.00        0.5921
   3   4 -175.00  -83.00        0.5921
   4   4 -173.00  -83.00        0.5921
   5   4 -171.00  -83.00        0.5921
   6   4 -169.00  -83.00        0.5921
   7   4 -167.00  -83.00        0.5921
   8   4 -165.00  -83.00        0.5921
   9   4 -163.00  -83.00        0.5921
  10   4 -161.00  -83.00        0.5921
  11   4 -159.00  -83.00        0.5921
  12   4 -157.00  -83.00        0.5921
  13   4 -155.00  -83.00        0.5921
  14   4 -153.00  -83.00        0.5921
  15   4 -151.00  -83.00        0.5921
  16   4 -149.00  -83.00        0.5921
  17   4 -147.00  -83.00        0.5921
  18   4 -145.00  -83.00        0.5921
  19   4 -143.00  -83.00        0.5921
  20   4 -141.00  -83.00        0.5921
  21   4 -139.00  -83.00        0.5921
  22   4 -137.00  -83.00        0.5921
  23   4 -135.00  -83.00        0.5921
  24   4 -133.00  -83.00        0.5921
  25   4 -131.00  -83.00        0.5921
  26   4 -129.00  -83.00        0.5921
  27   4 -127.00  -83.00        0.5921
  28   4 -125.00  -83.00        0.5921
  29   4 -123.00  -83.00        0.5921
  30   4 -121.00  -83.00        0.5921
  31   4 -119.00  -83.00        0.5921
  32   4 -117.00  -83.00        0.5921
  33   4 -115.00  -83.00        0.5921
  34   4 -113.00  -83.00        0.5921
  35   4 -111.00  -83.00        0.5921
  36   4 -109.00  -83.00        0.5921
  37   4 -107.00  -83.00        0.5921
  38   4 -105.00  -83.00        0.5921
  39   4 -103.00  -83.00        0.5921
  40   4 -101.00  -83.00        0.5921
  41   4  -99.00  -83.00        0.5921
  42   4  -97.00  -83.00        0.5921
  43   4  -95.00  -83.00        0.5921
  44   4  -93.00  -83.00        0.5921
  45   4  -91.00  -83.00        0.5921
  46   4  -89.00  -83.00        0.5921
  47   4  -87.00  -83.00        0.5921
  48   4  -85.00  -83.00        0.5921
  49   4  -83.00  -83.00        0.5921
  50   4  -81.00  -83.00        0.5921
  51   4  -79.00  -83.00        0.5921
  52   4  -77.00  -83.00        0.5921
  53   4  -75.00  -83.00        0.5921
  54   4  -73.00  -83.00        0.5921
  55   4  -71.00  -83.00        0.5921
  56   4  -69.00  -83.00        0.5921
  57   4  -67.00  -83.00        0.5921
  58   4  -65.00  -83.00        0.5921
  59   4  -63.00  -83.00        0.5921
  60   4  -61.00  -83.00        0.5921
  61   4  -59.00  -83.00        0.5921
  62   4  -57.00  -83.00        0.5921
  63   4  -55.00  -83.00        0.5921
  64   4  -53.00  -83.00        0.5921
  65   4  -51.00  -83.00        0.5921
  66   4  -49.00  -83.00        0.5921
  67   4  -47.00  -83.00        0.5921
  68   4  -45.00  -83.00        0.5921
  69   4  -43.00  -83.00        0.5921
  70   4  -41.00  -83.00        0.5921
  71   4  -39.00  -83.00        0.5921
  72   4  -37.00  -83.00        0.5921
  73   4  -35.00  -83.00        0.5921
  74   4  -33.00  -83.00        0.5921
  75   4  -31.00  -83.00        0.5921
  76   4  -29.00  -83.00        0.5921
  77   4  -27.00  -83.00        0.5921
  78   4  -25.00  -83.00        0.5921
  79   4  -23.00  -83.00        0.5921
  80   4  -21.00  -83.00        0.5921
  81   4  -19.00  -83.00        0.5921
  82   4  -17.00  -83.00        0.5921
  83   4  -15.00  -83.00        0.5921
  84   4  -13.00  -83.00        0.5921
  85   4  -11.00  -83.00        0.5921
  86   4   -9.00  -83.00        0.5921
  87   4   -7.00  -83.00        0.5921
  88   4   -5.00  -83.00        0.5921
  89   4   -3.00  -83.00        0.5921
  90   4   -1.00  -83.00        0.5921
  91   4    1.00  -83.00        0.5921
  92   4    3.00  -83.00        0.5921
  93   4    5.00  -83.00        0.5921
  94   4    7.00  -83.00        0.5921
  95   4    9.00  -83.00        0.5921
  96   4   11.00  -83.00        0.5921
  97   4   13.00  -83.00        0.5921
  98   4   15.00  -83.00        0.5921
  99   4   17.00  -83.00        0.5921
 100   4   19.00  -83.00        0.5921
 101   4   21.00  -83.00        0.5921
 102   4   23.00  -83.00        0.5921
 103   4   25.00  -83.00        0.5921
 104   4   27.00  -83.00        0.5921
 105   4   29.00  -83.00        0.5921
 106   4   31.00  -83.00        0.5921
 107   4   33.00  -83.00        0.5921
 108   4   35.00  -83.00        0.5921
 109   4   37.00  -83.00        0.5921
 110   4   39.00  -83.00        0.5921
 111   4   41.00  -83.00        0.5921
 112   4   43.00  -83.00        0.5921
 113   4   45.00  -83.00        0.5921
 114   4   47.00  -83.00        0.5921
 115   4   49.00  -83.00        0.5921
 116   4   51.00  -83.00        0.5921
 117   4   53.00  -83.00        0.5921
 118   4   55.00  -83.00        0.5921
 119   4   57.00  -83.00        0.5921
 120   4   59.00  -83.00        0.5921
 121   4   61.00  -83.00        0.5921
 122   4   63.00  -83.00        0.5921
 123   4   65.00  -83.00        0.5921
 124   4   67.00  -83.00        0.5921
 125   4   69.00  -83.00        0.5921
 126   4   71.00  -83.00        0.5921
 127   4   73.00  -83.00        0.5921
 128   4   75.00  -83.00        0.5921
 129   4   77.00  -83.00        0.5921
 130   4   79.00  -83.00        0.5921
 131   4   81.00  -83.00        0.5921
 132   4   83.00  -83.00        0.5921
 133   4   85.00  -83.00        0.5921
 134   4   87.00  -83.00        0.5921
 135   4   89.00  -83.00        0.5921
 136   4   91.00  -83.00        0.5921
 137   4   93.00  -83.00        0.5921
 138   4   95.00  -83.00        0.5921
 139   4   97.00  -83.00        0.5921
 140   4   99.00  -83.00        0.5921
 141   4  101.00  -83.00        0.5921
 142   4  103.00  -83.00        0.5921
 143   4  105.00  -83.00        0.5921
 144   4  107.00  -83.00        0.5921
 145   4  109.00  -83.00        0.5921
 146   4  111.00  -83.00        0.5921
 147   4  113.00  -83.00        0.5921
 148   4  115.00  -83.00        0.5921
 149   4  117.00  -83.00        0.5921
 150   4  119.00  -83.00        0.5921
 151   4  121.00  -83.00        0.5921
 152   4  123.00  -83.00        0.5921
 153   4  125.00  -83.00        0.5921
 154   4  127.00  -83.00        0.5921
 155   4  129.00  -83.00        0.5921
 156   4  131.00  -83.00        0.5921
 157   4  133.00  -83.00        0.5921
 158   4  135.00  -83.00        0.5921
 159   4  137.00  -83.00        0.5921
 160   4  139.00  -83.00        0.5921
 161   4  141.00  -83.00        0.5921
 162   4  143.00  -83.00        0.5921
 163   4  145.00  -83.00        0.5921
 164   4  147.00  -83.00        0.5921
 165   4  149.00  -83.00        0.5921
 166   4  151.00  -83.00        0.5921
 167   4  153.00  -83.00        0.5921
 168   4  155.00  -83.00        0.5921
 169   4  157.00  -83.00        0.5921
 170   4  159.00  -83.00        0.5921
 171   4  161.00  -83.00        0.5921
 172   4  163.00  -83.00        0.5921
