_Annual_J-D_1998_____________ L-OTI(^S^o^N^C) Anomaly vs 1951-1980              
  45   2  -91.00  -87.00       -0.6529
  46   2  -89.00  -87.00       -0.6529
  47   2  -87.00  -87.00       -0.6529
  48   2  -85.00  -87.00       -0.6529
  49   2  -83.00  -87.00       -0.6529
  50   2  -81.00  -87.00       -0.6529
  51   2  -79.00  -87.00       -0.6529
  52   2  -77.00  -87.00       -0.6529
  53   2  -75.00  -87.00       -0.6529
  54   2  -73.00  -87.00       -0.6529
  55   2  -71.00  -87.00       -0.6529
  56   2  -69.00  -87.00       -0.6529
  57   2  -67.00  -87.00       -0.6529
  58   2  -65.00  -87.00       -0.6529
  59   2  -63.00  -87.00       -0.6529
  60   2  -61.00  -87.00       -0.6529
  61   2  -59.00  -87.00       -0.6529
  62   2  -57.00  -87.00       -0.6529
  63   2  -55.00  -87.00       -0.6529
  64   2  -53.00  -87.00       -0.6529
  65   2  -51.00  -87.00       -0.6529
  66   2  -49.00  -87.00       -0.6529
  67   2  -47.00  -87.00       -0.6529
  68   2  -45.00  -87.00       -0.6529
  69   2  -43.00  -87.00       -0.6529
  70   2  -41.00  -87.00       -0.6529
  71   2  -39.00  -87.00       -0.6529
  72   2  -37.00  -87.00       -0.6529
  73   2  -35.00  -87.00       -0.6529
  74   2  -33.00  -87.00       -0.6529
  75   2  -31.00  -87.00       -0.6529
  76   2  -29.00  -87.00       -0.6529
  77   2  -27.00  -87.00       -0.6529
  78   2  -25.00  -87.00       -0.6529
  79   2  -23.00  -87.00       -0.6529
  80   2  -21.00  -87.00       -0.6529
  81   2  -19.00  -87.00       -0.6529
  82   2  -17.00  -87.00       -0.6529
  83   2  -15.00  -87.00       -0.6529
  84   2  -13.00  -87.00       -0.6529
  85   2  -11.00  -87.00       -0.6529
  86   2   -9.00  -87.00       -0.6529
  87   2   -7.00  -87.00       -0.6529
  88   2   -5.00  -87.00       -0.6529
  89   2   -3.00  -87.00       -0.6529
  90   2   -1.00  -87.00       -0.6529
  91   2    1.00  -87.00       -0.6529
  92   2    3.00  -87.00       -0.6529
  93   2    5.00  -87.00       -0.6529
  94   2    7.00  -87.00       -0.6529
  95   2    9.00  -87.00       -0.6529
  96   2   11.00  -87.00       -0.6529
  97   2   13.00  -87.00       -0.6529
  98   2   15.00  -87.00       -0.6529
  99   2   17.00  -87.00       -0.6529
 100   2   19.00  -87.00       -0.6529
 101   2   21.00  -87.00       -0.6529
 102   2   23.00  -87.00       -0.6529
 103   2   25.00  -87.00       -0.6529
 104   2   27.00  -87.00       -0.6529
 105   2   29.00  -87.00       -0.6529
 106   2   31.00  -87.00       -0.6529
 107   2   33.00  -87.00       -0.6529
 108   2   35.00  -87.00       -0.6529
 109   2   37.00  -87.00       -0.6529
 110   2   39.00  -87.00       -0.6529
 111   2   41.00  -87.00       -0.6529
 112   2   43.00  -87.00       -0.6529
 113   2   45.00  -87.00       -0.6529
 114   2   47.00  -87.00       -0.6529
 115   2   49.00  -87.00       -0.6529
 116   2   51.00  -87.00       -0.6529
 117   2   53.00  -87.00       -0.6529
 118   2   55.00  -87.00       -0.6529
 119   2   57.00  -87.00       -0.6529
 120   2   59.00  -87.00       -0.6529
 121   2   61.00  -87.00       -0.6529
 122   2   63.00  -87.00       -0.6529
 123   2   65.00  -87.00       -0.6529
 124   2   67.00  -87.00       -0.6529
 125   2   69.00  -87.00       -0.6529
 126   2   71.00  -87.00       -0.6529
 127   2   73.00  -87.00       -0.6529
 128   2   75.00  -87.00       -0.6529
 129   2   77.00  -87.00       -0.6529
 130   2   79.00  -87.00       -0.6529
 131   2   81.00  -87.00       -0.6529
 132   2   83.00  -87.00       -0.6529
 133   2   85.00  -87.00       -0.6529
 134   2   87.00  -87.00       -0.6529
 135   2   89.00  -87.00       -0.6529
 136   2   91.00  -87.00       -0.6529
 137   2   93.00  -87.00       -0.6529
 138   2   95.00  -87.00       -0.6529
 139   2   97.00  -87.00       -0.6529
 140   2   99.00  -87.00       -0.6529
 141   2  101.00  -87.00       -0.6529
 142   2  103.00  -87.00       -0.6529
 143   2  105.00  -87.00       -0.6529
 144   2  107.00  -87.00       -0.6529
 145   2  109.00  -87.00       -0.6529
 146   2  111.00  -87.00       -0.6529
 147   2  113.00  -87.00       -0.6529
 148   2  115.00  -87.00       -0.6529
 149   2  117.00  -87.00       -0.6529
 150   2  119.00  -87.00       -0.6529
 151   2  121.00  -87.00       -0.6529
 152   2  123.00  -87.00       -0.6529
 153   2  125.00  -87.00       -0.6529
 154   2  127.00  -87.00       -0.6529
 155   2  129.00  -87.00       -0.6529
 156   2  131.00  -87.00       -0.6529
 157   2  133.00  -87.00       -0.6529
 158   2  135.00  -87.00       -0.6529
 159   2  137.00  -87.00       -0.6529
 160   2  139.00  -87.00       -0.6529
 161   2  141.00  -87.00       -0.6529
 162   2  143.00  -87.00       -0.6529
 163   2  145.00  -87.00       -0.6529
 164   2  147.00  -87.00       -0.6529
 165   2  149.00  -87.00       -0.6529
 166   2  151.00  -87.00       -0.6529
 167   2  153.00  -87.00       -0.6529
 168   2  155.00  -87.00       -0.6529
 169   2  157.00  -87.00       -0.6529
 170   2  159.00  -87.00       -0.6529
 171   2  161.00  -87.00       -0.6529
 172   2  163.00  -87.00       -0.6529
 173   2  165.00  -87.00       -0.6529
 174   2  167.00  -87.00       -0.6529
 175   2  169.00  -87.00       -0.6529
 176   2  171.00  -87.00       -0.6529
 177   2  173.00  -87.00       -0.6529
 178   2  175.00  -87.00       -0.6529
 179   2  177.00  -87.00       -0.6529
 180   2  179.00  -87.00       -0.6529
   1   3 -179.00  -85.00       -0.6529
   2   3 -177.00  -85.00       -0.6529
   3   3 -175.00  -85.00       -0.6529
   4   3 -173.00  -85.00       -0.6529
   5   3 -171.00  -85.00       -0.6529
   6   3 -169.00  -85.00       -0.6529
   7   3 -167.00  -85.00       -0.6529
   8   3 -165.00  -85.00       -0.6529
   9   3 -163.00  -85.00       -0.6529
  10   3 -161.00  -85.00       -0.6529
  11   3 -159.00  -85.00       -0.6529
  12   3 -157.00  -85.00       -0.6529
  13   3 -155.00  -85.00       -0.6529
  14   3 -153.00  -85.00       -0.6529
  15   3 -151.00  -85.00       -0.6529
  16   3 -149.00  -85.00       -0.6529
  17   3 -147.00  -85.00       -0.6529
  18   3 -145.00  -85.00       -0.6529
  19   3 -143.00  -85.00       -0.6529
  20   3 -141.00  -85.00       -0.6529
  21   3 -139.00  -85.00       -0.6529
  22   3 -137.00  -85.00       -0.6529
  23   3 -135.00  -85.00       -0.6529
  24   3 -133.00  -85.00       -0.6529
  25   3 -131.00  -85.00       -0.6529
  26   3 -129.00  -85.00       -0.6529
  27   3 -127.00  -85.00       -0.6529
  28   3 -125.00  -85.00       -0.6529
  29   3 -123.00  -85.00       -0.6529
  30   3 -121.00  -85.00       -0.6529
  31   3 -119.00  -85.00       -0.6529
  32   3 -117.00  -85.00       -0.6529
  33   3 -115.00  -85.00       -0.6529
  34   3 -113.00  -85.00       -0.6529
  35   3 -111.00  -85.00       -0.6529
  36   3 -109.00  -85.00       -0.6529
  37   3 -107.00  -85.00       -0.6529
  38   3 -105.00  -85.00       -0.6529
  39   3 -103.00  -85.00       -0.6529
  40   3 -101.00  -85.00       -0.6529
  41   3  -99.00  -85.00       -0.6529
  42   3  -97.00  -85.00       -0.6529
  43   3  -95.00  -85.00       -0.6529
  44   3  -93.00  -85.00       -0.6529
  45   3  -91.00  -85.00       -0.6529
  46   3  -89.00  -85.00       -0.6529
  47   3  -87.00  -85.00       -0.6529
  48   3  -85.00  -85.00       -0.6529
  49   3  -83.00  -85.00       -0.6529
  50   3  -81.00  -85.00       -0.6529
  51   3  -79.00  -85.00       -0.6529
  52   3  -77.00  -85.00       -0.6529
  53   3  -75.00  -85.00       -0.6529
  54   3  -73.00  -85.00       -0.6529
  55   3  -71.00  -85.00       -0.6529
  56   3  -69.00  -85.00       -0.6529
  57   3  -67.00  -85.00       -0.6529
  58   3  -65.00  -85.00       -0.6529
  59   3  -63.00  -85.00       -0.6529
  60   3  -61.00  -85.00       -0.6529
  61   3  -59.00  -85.00       -0.6529
  62   3  -57.00  -85.00       -0.6529
  63   3  -55.00  -85.00       -0.6529
  64   3  -53.00  -85.00       -0.6529
  65   3  -51.00  -85.00       -0.6529
  66   3  -49.00  -85.00       -0.6529
  67   3  -47.00  -85.00       -0.6529
  68   3  -45.00  -85.00       -0.6529
  69   3  -43.00  -85.00       -0.6529
  70   3  -41.00  -85.00       -0.6529
  71   3  -39.00  -85.00       -0.6529
  72   3  -37.00  -85.00       -0.6529
  73   3  -35.00  -85.00       -0.6529
  74   3  -33.00  -85.00       -0.6529
  75   3  -31.00  -85.00       -0.6529
  76   3  -29.00  -85.00       -0.6529
  77   3  -27.00  -85.00       -0.6529
  78   3  -25.00  -85.00       -0.6529
  79   3  -23.00  -85.00       -0.6529
  80   3  -21.00  -85.00       -0.6529
  81   3  -19.00  -85.00       -0.6529
  82   3  -17.00  -85.00       -0.6529
  83   3  -15.00  -85.00       -0.6529
  84   3  -13.00  -85.00       -0.6529
  85   3  -11.00  -85.00       -0.6529
  86   3   -9.00  -85.00       -0.6529
  87   3   -7.00  -85.00       -0.6529
  88   3   -5.00  -85.00       -0.6529
  89   3   -3.00  -85.00       -0.6529
  90   3   -1.00  -85.00       -0.6529
  91   3    1.00  -85.00       -0.6529
  92   3    3.00  -85.00       -0.6529
  93   3    5.00  -85.00       -0.6529
  94   3    7.00  -85.00       -0.6529
  95   3    9.00  -85.00       -0.6529
  96   3   11.00  -85.00       -0.6529
  97   3   13.00  -85.00       -0.6529
  98   3   15.00  -85.00       -0.6529
  99   3   17.00  -85.00       -0.6529
 100   3   19.00  -85.00       -0.6529
 101   3   21.00  -85.00       -0.6529
 102   3   23.00  -85.00       -0.6529
 103   3   25.00  -85.00       -0.6529
 104   3   27.00  -85.00       -0.6529
 105   3   29.00  -85.00       -0.6529
 106   3   31.00  -85.00       -0.6529
 107   3   33.00  -85.00       -0.6529
 108   3   35.00  -85.00       -0.6529
 109   3   37.00  -85.00       -0.6529
 110   3   39.00  -85.00       -0.6529
 111   3   41.00  -85.00       -0.6529
 112   3   43.00  -85.00       -0.6529
 113   3   45.00  -85.00       -0.6529
 114   3   47.00  -85.00       -0.6529
 115   3   49.00  -85.00       -0.6529
 116   3   51.00  -85.00       -0.6529
 117   3   53.00  -85.00       -0.6529
 118   3   55.00  -85.00       -0.6529
 119   3   57.00  -85.00       -0.6529
 120   3   59.00  -85.00       -0.6529
 121   3   61.00  -85.00       -0.6529
 122   3   63.00  -85.00       -0.6529
 123   3   65.00  -85.00       -0.6529
 124   3   67.00  -85.00       -0.6529
 125   3   69.00  -85.00       -0.6529
 126   3   71.00  -85.00       -0.6529
 127   3   73.00  -85.00       -0.6529
 128   3   75.00  -85.00       -0.6529
 129   3   77.00  -85.00       -0.6529
 130   3   79.00  -85.00       -0.6529
 131   3   81.00  -85.00       -0.6529
 132   3   83.00  -85.00       -0.6529
 133   3   85.00  -85.00       -0.6529
 134   3   87.00  -85.00       -0.6529
 135   3   89.00  -85.00       -0.6529
 136   3   91.00  -85.00       -0.6529
 137   3   93.00  -85.00       -0.6529
 138   3   95.00  -85.00       -0.6529
 139   3   97.00  -85.00       -0.6529
 140   3   99.00  -85.00       -0.6529
 141   3  101.00  -85.00       -0.6529
 142   3  103.00  -85.00       -0.6529
 143   3  105.00  -85.00       -0.6529
 144   3  107.00  -85.00       -0.6529
 145   3  109.00  -85.00       -0.6529
 146   3  111.00  -85.00       -0.6529
 147   3  113.00  -85.00       -0.6529
 148   3  115.00  -85.00       -0.6529
 149   3  117.00  -85.00       -0.6529
 150   3  119.00  -85.00       -0.6529
 151   3  121.00  -85.00       -0.6529
 152   3  123.00  -85.00       -0.6529
 153   3  125.00  -85.00       -0.6529
 154   3  127.00  -85.00       -0.6529
 155   3  129.00  -85.00       -0.6529
 156   3  131.00  -85.00       -0.6529
 157   3  133.00  -85.00       -0.6529
 158   3  135.00  -85.00       -0.6529
 159   3  137.00  -85.00       -0.6529
 160   3  139.00  -85.00       -0.6529
 161   3  141.00  -85.00       -0.6529
 162   3  143.00  -85.00       -0.6529
 163   3  145.00  -85.00       -0.6529
 164   3  147.00  -85.00       -0.6529
 165   3  149.00  -85.00       -0.6529
 166   3  151.00  -85.00       -0.6529
 167   3  153.00  -85.00       -0.6529
 168   3  155.00  -85.00       -0.6529
 169   3  157.00  -85.00       -0.6529
 170   3  159.00  -85.00       -0.6529
 171   3  161.00  -85.00       -0.6529
 172   3  163.00  -85.00       -0.6529
 173   3  165.00  -85.00       -0.6529
 174   3  167.00  -85.00       -0.6529
 175   3  169.00  -85.00       -0.6529
 176   3  171.00  -85.00       -0.6529
 177   3  173.00  -85.00       -0.6529
 178   3  175.00  -85.00       -0.6529
 179   3  177.00  -85.00       -0.6529
 180   3  179.00  -85.00       -0.6529
   1   4 -179.00  -83.00       -0.6529
   2   4 -177.00  -83.00       -0.6529
   3   4 -175.00  -83.00       -0.6529
   4   4 -173.00  -83.00       -0.6529
   5   4 -171.00  -83.00       -0.6529
   6   4 -169.00  -83.00       -0.6529
   7   4 -167.00  -83.00       -0.6529
   8   4 -165.00  -83.00       -0.6529
   9   4 -163.00  -83.00       -0.6529
  10   4 -161.00  -83.00       -0.6529
  11   4 -159.00  -83.00       -0.6529
  12   4 -157.00  -83.00       -0.6529
  13   4 -155.00  -83.00       -0.6529
  14   4 -153.00  -83.00       -0.6529
  15   4 -151.00  -83.00       -0.6529
  16   4 -149.00  -83.00       -0.6529
  17   4 -147.00  -83.00       -0.6529
  18   4 -145.00  -83.00       -0.6529
  19   4 -143.00  -83.00       -0.6529
  20   4 -141.00  -83.00       -0.6529
  21   4 -139.00  -83.00       -0.6529
  22   4 -137.00  -83.00       -0.6529
  23   4 -135.00  -83.00       -0.6529
  24   4 -133.00  -83.00       -0.6529
  25   4 -131.00  -83.00       -0.6529
  26   4 -129.00  -83.00       -0.6529
  27   4 -127.00  -83.00       -0.6529
  28   4 -125.00  -83.00       -0.6529
  29   4 -123.00  -83.00       -0.6529
  30   4 -121.00  -83.00       -0.6529
  31   4 -119.00  -83.00       -0.6529
  32   4 -117.00  -83.00       -0.6529
  33   4 -115.00  -83.00       -0.6529
  34   4 -113.00  -83.00       -0.6529
  35   4 -111.00  -83.00       -0.6529
  36   4 -109.00  -83.00       -0.6529
  37   4 -107.00  -83.00       -0.6529
  38   4 -105.00  -83.00       -0.6529
  39   4 -103.00  -83.00       -0.6529
  40   4 -101.00  -83.00       -0.6529
  41   4  -99.00  -83.00       -0.6529
  42   4  -97.00  -83.00       -0.6529
  43   4  -95.00  -83.00       -0.6529
  44   4  -93.00  -83.00       -0.6529
  45   4  -91.00  -83.00       -0.6529
  46   4  -89.00  -83.00       -0.6529
  47   4  -87.00  -83.00       -0.6529
  48   4  -85.00  -83.00       -0.6529
  49   4  -83.00  -83.00       -0.6529
  50   4  -81.00  -83.00       -0.6529
  51   4  -79.00  -83.00       -0.6529
  52   4  -77.00  -83.00       -0.6529
  53   4  -75.00  -83.00       -0.6529
  54   4  -73.00  -83.00       -0.6529
  55   4  -71.00  -83.00       -0.6529
  56   4  -69.00  -83.00       -0.6529
  57   4  -67.00  -83.00       -0.6529
  58   4  -65.00  -83.00       -0.6529
  59   4  -63.00  -83.00       -0.6529
  60   4  -61.00  -83.00       -0.6529
  61   4  -59.00  -83.00       -0.6529
  62   4  -57.00  -83.00       -0.6529
  63   4  -55.00  -83.00       -0.6529
  64   4  -53.00  -83.00       -0.6529
  65   4  -51.00  -83.00       -0.6529
  66   4  -49.00  -83.00       -0.6529
  67   4  -47.00  -83.00       -0.6529
  68   4  -45.00  -83.00       -0.6529
  69   4  -43.00  -83.00       -0.6529
  70   4  -41.00  -83.00       -0.6529
  71   4  -39.00  -83.00       -0.6529
  72   4  -37.00  -83.00       -0.6529
  73   4  -35.00  -83.00       -0.6529
  74   4  -33.00  -83.00       -0.6529
  75   4  -31.00  -83.00       -0.6529
  76   4  -29.00  -83.00       -0.6529
  77   4  -27.00  -83.00       -0.6529
  78   4  -25.00  -83.00       -0.6529
  79   4  -23.00  -83.00       -0.6529
  80   4  -21.00  -83.00       -0.6529
  81   4  -19.00  -83.00       -0.6529
  82   4  -17.00  -83.00       -0.6529
  83   4  -15.00  -83.00       -0.6529
  84   4  -13.00  -83.00       -0.6529
  85   4  -11.00  -83.00       -0.6529
  86   4   -9.00  -83.00       -0.6529
  87   4   -7.00  -83.00       -0.6529
  88   4   -5.00  -83.00       -0.6529
  89   4   -3.00  -83.00       -0.6529
  90   4   -1.00  -83.00       -0.6529
  91   4    1.00  -83.00       -0.6529
  92   4    3.00  -83.00       -0.6529
  93   4    5.00  -83.00       -0.6529
  94   4    7.00  -83.00       -0.6529
  95   4    9.00  -83.00       -0.6529
  96   4   11.00  -83.00       -0.6529
  97   4   13.00  -83.00       -0.6529
  98   4   15.00  -83.00       -0.6529
  99   4   17.00  -83.00       -0.6529
 100   4   19.00  -83.00       -0.6529
 101   4   21.00  -83.00       -0.6529
 102   4   23.00  -83.00       -0.6529
 103   4   25.00  -83.00       -0.6529
 104   4   27.00  -83.00       -0.6529
 105   4   29.00  -83.00       -0.6529
 106   4   31.00  -83.00       -0.6529
 107   4   33.00  -83.00       -0.6529
 108   4   35.00  -83.00       -0.6529
 109   4   37.00  -83.00       -0.6529
 110   4   39.00  -83.00       -0.6529
 111   4   41.00  -83.00       -0.6529
 112   4   43.00  -83.00       -0.6529
 113   4   45.00  -83.00       -0.6529
 114   4   47.00  -83.00       -0.6529
 115   4   49.00  -83.00       -0.6529
 116   4   51.00  -83.00       -0.6529
 117   4   53.00  -83.00       -0.6529
 118   4   55.00  -83.00       -0.6529
 119   4   57.00  -83.00       -0.6529
 120   4   59.00  -83.00       -0.6529
 121   4   61.00  -83.00       -0.6529
 122   4   63.00  -83.00       -0.6529
 123   4   65.00  -83.00       -0.6529
 124   4   67.00  -83.00       -0.6529
 125   4   69.00  -83.00       -0.6529
 126   4   71.00  -83.00       -0.6529
 127   4   73.00  -83.00       -0.6529
 128   4   75.00  -83.00       -0.6529
 129   4   77.00  -83.00       -0.6529
 130   4   79.00  -83.00       -0.6529
 131   4   81.00  -83.00       -0.6529
 132   4   83.00  -83.00       -0.6529
 133   4   85.00  -83.00       -0.6529
 134   4   87.00  -83.00       -0.6529
 135   4   89.00  -83.00       -0.6529
 136   4   91.00  -83.00       -0.6529
