_Annual_J-D_2011_____________ L-OTI(^S^o^N^C) Anomaly vs 1951-1980              
 134   1   87.00  -89.00        1.2363
 135   1   89.00  -89.00        1.2363
 136   1   91.00  -89.00        1.2363
 137   1   93.00  -89.00        1.2363
 138   1   95.00  -89.00        1.2363
 139   1   97.00  -89.00        1.2363
 140   1   99.00  -89.00        1.2363
 141   1  101.00  -89.00        1.2363
 142   1  103.00  -89.00        1.2363
 143   1  105.00  -89.00        1.2363
 144   1  107.00  -89.00        1.2363
 145   1  109.00  -89.00        1.2363
 146   1  111.00  -89.00        1.2363
 147   1  113.00  -89.00        1.2363
 148   1  115.00  -89.00        1.2363
 149   1  117.00  -89.00        1.2363
 150   1  119.00  -89.00        1.2363
 151   1  121.00  -89.00        1.2363
 152   1  123.00  -89.00        1.2363
 153   1  125.00  -89.00        1.2363
 154   1  127.00  -89.00        1.2363
 155   1  129.00  -89.00        1.2363
 156   1  131.00  -89.00        1.2363
 157   1  133.00  -89.00        1.2363
 158   1  135.00  -89.00        1.2363
 159   1  137.00  -89.00        1.2363
 160   1  139.00  -89.00        1.2363
 161   1  141.00  -89.00        1.2363
 162   1  143.00  -89.00        1.2363
 163   1  145.00  -89.00        1.2363
 164   1  147.00  -89.00        1.2363
 165   1  149.00  -89.00        1.2363
 166   1  151.00  -89.00        1.2363
 167   1  153.00  -89.00        1.2363
 168   1  155.00  -89.00        1.2363
 169   1  157.00  -89.00        1.2363
 170   1  159.00  -89.00        1.2363
 171   1  161.00  -89.00        1.2363
 172   1  163.00  -89.00        1.2363
 173   1  165.00  -89.00        1.2363
 174   1  167.00  -89.00        1.2363
 175   1  169.00  -89.00        1.2363
 176   1  171.00  -89.00        1.2363
 177   1  173.00  -89.00        1.2363
 178   1  175.00  -89.00        1.2363
 179   1  177.00  -89.00        1.2363
 180   1  179.00  -89.00        1.2363
   1   2 -179.00  -87.00        1.2363
   2   2 -177.00  -87.00        1.2363
   3   2 -175.00  -87.00        1.2363
   4   2 -173.00  -87.00        1.2363
   5   2 -171.00  -87.00        1.2363
   6   2 -169.00  -87.00        1.2363
   7   2 -167.00  -87.00        1.2363
   8   2 -165.00  -87.00        1.2363
   9   2 -163.00  -87.00        1.2363
  10   2 -161.00  -87.00        1.2363
  11   2 -159.00  -87.00        1.2363
  12   2 -157.00  -87.00        1.2363
  13   2 -155.00  -87.00        1.2363
  14   2 -153.00  -87.00        1.2363
  15   2 -151.00  -87.00        1.2363
  16   2 -149.00  -87.00        1.2363
  17   2 -147.00  -87.00        1.2363
  18   2 -145.00  -87.00        1.2363
  19   2 -143.00  -87.00        1.2363
  20   2 -141.00  -87.00        1.2363
  21   2 -139.00  -87.00        1.2363
  22   2 -137.00  -87.00        1.2363
  23   2 -135.00  -87.00        1.2363
  24   2 -133.00  -87.00        1.2363
  25   2 -131.00  -87.00        1.2363
  26   2 -129.00  -87.00        1.2363
  27   2 -127.00  -87.00        1.2363
  28   2 -125.00  -87.00        1.2363
  29   2 -123.00  -87.00        1.2363
  30   2 -121.00  -87.00        1.2363
  31   2 -119.00  -87.00        1.2363
  32   2 -117.00  -87.00        1.2363
  33   2 -115.00  -87.00        1.2363
  34   2 -113.00  -87.00        1.2363
  35   2 -111.00  -87.00        1.2363
  36   2 -109.00  -87.00        1.2363
  37   2 -107.00  -87.00        1.2363
  38   2 -105.00  -87.00        1.2363
  39   2 -103.00  -87.00        1.2363
  40   2 -101.00  -87.00        1.2363
  41   2  -99.00  -87.00        1.2363
  42   2  -97.00  -87.00        1.2363
  43   2  -95.00  -87.00        1.2363
  44   2  -93.00  -87.00        1.2363
  45   2  -91.00  -87.00        1.2363
  46   2  -89.00  -87.00        1.2363
  47   2  -87.00  -87.00        1.2363
  48   2  -85.00  -87.00        1.2363
  49   2  -83.00  -87.00        1.2363
  50   2  -81.00  -87.00        1.2363
  51   2  -79.00  -87.00        1.2363
  52   2  -77.00  -87.00        1.2363
  53   2  -75.00  -87.00        1.2363
  54   2  -73.00  -87.00        1.2363
  55   2  -71.00  -87.00        1.2363
  56   2  -69.00  -87.00        1.2363
  57   2  -67.00  -87.00        1.2363
  58   2  -65.00  -87.00        1.2363
  59   2  -63.00  -87.00        1.2363
  60   2  -61.00  -87.00        1.2363
  61   2  -59.00  -87.00        1.2363
  62   2  -57.00  -87.00        1.2363
  63   2  -55.00  -87.00        1.2363
  64   2  -53.00  -87.00        1.2363
  65   2  -51.00  -87.00        1.2363
  66   2  -49.00  -87.00        1.2363
  67   2  -47.00  -87.00        1.2363
  68   2  -45.00  -87.00        1.2363
  69   2  -43.00  -87.00        1.2363
  70   2  -41.00  -87.00        1.2363
  71   2  -39.00  -87.00        1.2363
  72   2  -37.00  -87.00        1.2363
  73   2  -35.00  -87.00        1.2363
  74   2  -33.00  -87.00        1.2363
  75   2  -31.00  -87.00        1.2363
  76   2  -29.00  -87.00        1.2363
  77   2  -27.00  -87.00        1.2363
  78   2  -25.00  -87.00        1.2363
  79   2  -23.00  -87.00        1.2363
  80   2  -21.00  -87.00        1.2363
  81   2  -19.00  -87.00        1.2363
  82   2  -17.00  -87.00        1.2363
  83   2  -15.00  -87.00        1.2363
  84   2  -13.00  -87.00        1.2363
  85   2  -11.00  -87.00        1.2363
  86   2   -9.00  -87.00        1.2363
  87   2   -7.00  -87.00        1.2363
  88   2   -5.00  -87.00        1.2363
  89   2   -3.00  -87.00        1.2363
  90   2   -1.00  -87.00        1.2363
  91   2    1.00  -87.00        1.2363
  92   2    3.00  -87.00        1.2363
  93   2    5.00  -87.00        1.2363
  94   2    7.00  -87.00        1.2363
  95   2    9.00  -87.00        1.2363
  96   2   11.00  -87.00        1.2363
  97   2   13.00  -87.00        1.2363
  98   2   15.00  -87.00        1.2363
  99   2   17.00  -87.00        1.2363
 100   2   19.00  -87.00        1.2363
 101   2   21.00  -87.00        1.2363
 102   2   23.00  -87.00        1.2363
 103   2   25.00  -87.00        1.2363
 104   2   27.00  -87.00        1.2363
 105   2   29.00  -87.00        1.2363
 106   2   31.00  -87.00        1.2363
 107   2   33.00  -87.00        1.2363
 108   2   35.00  -87.00        1.2363
 109   2   37.00  -87.00        1.2363
 110   2   39.00  -87.00        1.2363
 111   2   41.00  -87.00        1.2363
 112   2   43.00  -87.00        1.2363
 113   2   45.00  -87.00        1.2363
 114   2   47.00  -87.00        1.2363
 115   2   49.00  -87.00        1.2363
 116   2   51.00  -87.00        1.2363
 117   2   53.00  -87.00        1.2363
 118   2   55.00  -87.00        1.2363
 119   2   57.00  -87.00        1.2363
 120   2   59.00  -87.00        1.2363
 121   2   61.00  -87.00        1.2363
 122   2   63.00  -87.00        1.2363
 123   2   65.00  -87.00        1.2363
 124   2   67.00  -87.00        1.2363
 125   2   69.00  -87.00        1.2363
 126   2   71.00  -87.00        1.2363
 127   2   73.00  -87.00        1.2363
 128   2   75.00  -87.00        1.2363
 129   2   77.00  -87.00        1.2363
 130   2   79.00  -87.00        1.2363
 131   2   81.00  -87.00        1.2363
 132   2   83.00  -87.00        1.2363
 133   2   85.00  -87.00        1.2363
 134   2   87.00  -87.00        1.2363
 135   2   89.00  -87.00        1.2363
 136   2   91.00  -87.00        1.2363
 137   2   93.00  -87.00        1.2363
 138   2   95.00  -87.00        1.2363
 139   2   97.00  -87.00        1.2363
 140   2   99.00  -87.00        1.2363
 141   2  101.00  -87.00        1.2363
 142   2  103.00  -87.00        1.2363
 143   2  105.00  -87.00        1.2363
 144   2  107.00  -87.00        1.2363
 145   2  109.00  -87.00        1.2363
 146   2  111.00  -87.00        1.2363
 147   2  113.00  -87.00        1.2363
 148   2  115.00  -87.00        1.2363
 149   2  117.00  -87.00        1.2363
 150   2  119.00  -87.00        1.2363
 151   2  121.00  -87.00        1.2363
 152   2  123.00  -87.00        1.2363
 153   2  125.00  -87.00        1.2363
 154   2  127.00  -87.00        1.2363
 155   2  129.00  -87.00        1.2363
 156   2  131.00  -87.00        1.2363
 157   2  133.00  -87.00        1.2363
 158   2  135.00  -87.00        1.2363
 159   2  137.00  -87.00        1.2363
 160   2  139.00  -87.00        1.2363
 161   2  141.00  -87.00        1.2363
 162   2  143.00  -87.00        1.2363
 163   2  145.00  -87.00        1.2363
 164   2  147.00  -87.00        1.2363
 165   2  149.00  -87.00        1.2363
 166   2  151.00  -87.00        1.2363
 167   2  153.00  -87.00        1.2363
 168   2  155.00  -87.00        1.2363
 169   2  157.00  -87.00        1.2363
 170   2  159.00  -87.00        1.2363
 171   2  161.00  -87.00        1.2363
 172   2  163.00  -87.00        1.2363
 173   2  165.00  -87.00        1.2363
 174   2  167.00  -87.00        1.2363
 175   2  169.00  -87.00        1.2363
 176   2  171.00  -87.00        1.2363
 177   2  173.00  -87.00        1.2363
 178   2  175.00  -87.00        1.2363
 179   2  177.00  -87.00        1.2363
 180   2  179.00  -87.00        1.2363
   1   3 -179.00  -85.00        1.2363
   2   3 -177.00  -85.00        1.2363
   3   3 -175.00  -85.00        1.2363
   4   3 -173.00  -85.00        1.2363
   5   3 -171.00  -85.00        1.2363
   6   3 -169.00  -85.00        1.2363
   7   3 -167.00  -85.00        1.2363
   8   3 -165.00  -85.00        1.2363
   9   3 -163.00  -85.00        1.2363
  10   3 -161.00  -85.00        1.2363
  11   3 -159.00  -85.00        1.2363
  12   3 -157.00  -85.00        1.2363
  13   3 -155.00  -85.00        1.2363
  14   3 -153.00  -85.00        1.2363
  15   3 -151.00  -85.00        1.2363
  16   3 -149.00  -85.00        1.2363
  17   3 -147.00  -85.00        1.2363
  18   3 -145.00  -85.00        1.2363
  19   3 -143.00  -85.00        1.2363
  20   3 -141.00  -85.00        1.2363
  21   3 -139.00  -85.00        1.2363
  22   3 -137.00  -85.00        1.2363
  23   3 -135.00  -85.00        1.2363
  24   3 -133.00  -85.00        1.2363
  25   3 -131.00  -85.00        1.2363
  26   3 -129.00  -85.00        1.2363
  27   3 -127.00  -85.00        1.2363
  28   3 -125.00  -85.00        1.2363
  29   3 -123.00  -85.00        1.2363
  30   3 -121.00  -85.00        1.2363
  31   3 -119.00  -85.00        1.2363
  32   3 -117.00  -85.00        1.2363
  33   3 -115.00  -85.00        1.2363
  34   3 -113.00  -85.00        1.2363
  35   3 -111.00  -85.00        1.2363
  36   3 -109.00  -85.00        1.2363
  37   3 -107.00  -85.00        1.2363
  38   3 -105.00  -85.00        1.2363
  39   3 -103.00  -85.00        1.2363
  40   3 -101.00  -85.00        1.2363
  41   3  -99.00  -85.00        1.2363
  42   3  -97.00  -85.00        1.2363
  43   3  -95.00  -85.00        1.2363
  44   3  -93.00  -85.00        1.2363
  45   3  -91.00  -85.00        1.2363
  46   3  -89.00  -85.00        1.2363
  47   3  -87.00  -85.00        1.2363
  48   3  -85.00  -85.00        1.2363
  49   3  -83.00  -85.00        1.2363
  50   3  -81.00  -85.00        1.2363
  51   3  -79.00  -85.00        1.2363
  52   3  -77.00  -85.00        1.2363
  53   3  -75.00  -85.00        1.2363
  54   3  -73.00  -85.00        1.2363
  55   3  -71.00  -85.00        1.2363
  56   3  -69.00  -85.00        1.2363
  57   3  -67.00  -85.00        1.2363
  58   3  -65.00  -85.00        1.2363
  59   3  -63.00  -85.00        1.2363
  60   3  -61.00  -85.00        1.2363
  61   3  -59.00  -85.00        1.2363
  62   3  -57.00  -85.00        1.2363
  63   3  -55.00  -85.00        1.2363
  64   3  -53.00  -85.00        1.2363
  65   3  -51.00  -85.00        1.2363
  66   3  -49.00  -85.00        1.2363
  67   3  -47.00  -85.00        1.2363
  68   3  -45.00  -85.00        1.2363
  69   3  -43.00  -85.00        1.2363
  70   3  -41.00  -85.00        1.2363
  71   3  -39.00  -85.00        1.2363
  72   3  -37.00  -85.00        1.2363
  73   3  -35.00  -85.00        1.2363
  74   3  -33.00  -85.00        1.2363
  75   3  -31.00  -85.00        1.2363
  76   3  -29.00  -85.00        1.2363
  77   3  -27.00  -85.00        1.2363
  78   3  -25.00  -85.00        1.2363
  79   3  -23.00  -85.00        1.2363
  80   3  -21.00  -85.00        1.2363
  81   3  -19.00  -85.00        1.2363
  82   3  -17.00  -85.00        1.2363
  83   3  -15.00  -85.00        1.2363
  84   3  -13.00  -85.00        1.2363
  85   3  -11.00  -85.00        1.2363
  86   3   -9.00  -85.00        1.2363
  87   3   -7.00  -85.00        1.2363
  88   3   -5.00  -85.00        1.2363
  89   3   -3.00  -85.00        1.2363
  90   3   -1.00  -85.00        1.2363
  91   3    1.00  -85.00        1.2363
  92   3    3.00  -85.00        1.2363
  93   3    5.00  -85.00        1.2363
  94   3    7.00  -85.00        1.2363
  95   3    9.00  -85.00        1.2363
  96   3   11.00  -85.00        1.2363
  97   3   13.00  -85.00        1.2363
  98   3   15.00  -85.00        1.2363
  99   3   17.00  -85.00        1.2363
 100   3   19.00  -85.00        1.2363
 101   3   21.00  -85.00        1.2363
 102   3   23.00  -85.00        1.2363
 103   3   25.00  -85.00        1.2363
 104   3   27.00  -85.00        1.2363
 105   3   29.00  -85.00        1.2363
 106   3   31.00  -85.00        1.2363
 107   3   33.00  -85.00        1.2363
 108   3   35.00  -85.00        1.2363
 109   3   37.00  -85.00        1.2363
 110   3   39.00  -85.00        1.2363
 111   3   41.00  -85.00        1.2363
 112   3   43.00  -85.00        1.2363
 113   3   45.00  -85.00        1.2363
 114   3   47.00  -85.00        1.2363
 115   3   49.00  -85.00        1.2363
 116   3   51.00  -85.00        1.2363
 117   3   53.00  -85.00        1.2363
 118   3   55.00  -85.00        1.2363
 119   3   57.00  -85.00        1.2363
 120   3   59.00  -85.00        1.2363
 121   3   61.00  -85.00        1.2363
 122   3   63.00  -85.00        1.2363
 123   3   65.00  -85.00        1.2363
 124   3   67.00  -85.00        1.2363
 125   3   69.00  -85.00        1.2363
 126   3   71.00  -85.00        1.2363
 127   3   73.00  -85.00        1.2363
 128   3   75.00  -85.00        1.2363
 129   3   77.00  -85.00        1.2363
 130   3   79.00  -85.00        1.2363
 131   3   81.00  -85.00        1.2363
 132   3   83.00  -85.00        1.2363
 133   3   85.00  -85.00        1.2363
 134   3   87.00  -85.00        1.2363
 135   3   89.00  -85.00        1.2363
 136   3   91.00  -85.00        1.2363
 137   3   93.00  -85.00        1.2363
 138   3   95.00  -85.00        1.2363
 139   3   97.00  -85.00        1.2363
 140   3   99.00  -85.00        1.2363
 141   3  101.00  -85.00        1.2363
 142   3  103.00  -85.00        1.2363
 143   3  105.00  -85.00        1.2363
 144   3  107.00  -85.00        1.2363
 145   3  109.00  -85.00        1.2363
 146   3  111.00  -85.00        1.2363
 147   3  113.00  -85.00        1.2363
 148   3  115.00  -85.00        1.2363
 149   3  117.00  -85.00        1.2363
 150   3  119.00  -85.00        1.2363
 151   3  121.00  -85.00        1.2363
 152   3  123.00  -85.00        1.2363
 153   3  125.00  -85.00        1.2363
 154   3  127.00  -85.00        1.2363
 155   3  129.00  -85.00        1.2363
 156   3  131.00  -85.00        1.2363
 157   3  133.00  -85.00        1.2363
 158   3  135.00  -85.00        1.2363
 159   3  137.00  -85.00        1.2363
 160   3  139.00  -85.00        1.2363
 161   3  141.00  -85.00        1.2363
 162   3  143.00  -85.00        1.2363
 163   3  145.00  -85.00        1.2363
 164   3  147.00  -85.00        1.2363
 165   3  149.00  -85.00        1.2363
 166   3  151.00  -85.00        1.2363
 167   3  153.00  -85.00        1.2363
 168   3  155.00  -85.00        1.2363
 169   3  157.00  -85.00        1.2363
 170   3  159.00  -85.00        1.2363
 171   3  161.00  -85.00        1.2363
 172   3  163.00  -85.00        1.2363
 173   3  165.00  -85.00        1.2363
 174   3  167.00  -85.00        1.2363
 175   3  169.00  -85.00        1.2363
 176   3  171.00  -85.00        1.2363
 177   3  173.00  -85.00        1.2363
 178   3  175.00  -85.00        1.2363
 179   3  177.00  -85.00        1.2363
 180   3  179.00  -85.00        1.2363
   1   4 -179.00  -83.00        1.2363
   2   4 -177.00  -83.00        1.2363
   3   4 -175.00  -83.00        1.2363
   4   4 -173.00  -83.00        1.2363
   5   4 -171.00  -83.00        1.2363
   6   4 -169.00  -83.00        1.2363
   7   4 -167.00  -83.00        1.2363
   8   4 -165.00  -83.00        1.2363
   9   4 -163.00  -83.00        1.2363
  10   4 -161.00  -83.00        1.2363
  11   4 -159.00  -83.00        1.2363
  12   4 -157.00  -83.00        1.2363
  13   4 -155.00  -83.00        1.2363
  14   4 -153.00  -83.00        1.2363
  15   4 -151.00  -83.00        1.2363
  16   4 -149.00  -83.00        1.2363
  17   4 -147.00  -83.00        1.2363
  18   4 -145.00  -83.00        1.2363
  19   4 -143.00  -83.00        1.2363
  20   4 -141.00  -83.00        1.2363
  21   4 -139.00  -83.00        1.2363
  22   4 -137.00  -83.00        1.2363
  23   4 -135.00  -83.00        1.2363
  24   4 -133.00  -83.00        1.2363
  25   4 -131.00  -83.00        1.2363
  26   4 -129.00  -83.00        1.2363
  27   4 -127.00  -83.00        1.2363
  28   4 -125.00  -83.00        1.2363
  29   4 -123.00  -83.00        1.2363
  30   4 -121.00  -83.00        1.2363
  31   4 -119.00  -83.00        1.2363
  32   4 -117.00  -83.00        1.2363
  33   4 -115.00  -83.00        1.2363
  34   4 -113.00  -83.00        1.2363
  35   4 -111.00  -83.00        1.2363
  36   4 -109.00  -83.00        1.2363
  37   4 -107.00  -83.00        1.2363
  38   4 -105.00  -83.00        1.2363
  39   4 -103.00  -83.00        1.2363
  40   4 -101.00  -83.00        1.2363
  41   4  -99.00  -83.00        1.2363
  42   4  -97.00  -83.00        1.2363
  43   4  -95.00  -83.00        1.2363
  44   4  -93.00  -83.00        1.2363
  45   4  -91.00  -83.00        1.2363
  46   4  -89.00  -83.00        1.2363
  47   4  -87.00  -83.00        1.2363
  48   4  -85.00  -83.00        1.2363
  49   4  -83.00  -83.00        1.2363
  50   4  -81.00  -83.00        1.2363
  51   4  -79.00  -83.00        1.2363
  52   4  -77.00  -83.00        1.2363
  53   4  -75.00  -83.00        1.2363
  54   4  -73.00  -83.00        1.2363
  55   4  -71.00  -83.00        1.2363
  56   4  -69.00  -83.00        1.2363
  57   4  -67.00  -83.00        1.2363
  58   4  -65.00  -83.00        1.2363
  59   4  -63.00  -83.00        1.2363
  60   4  -61.00  -83.00        1.2363
  61   4  -59.00  -83.00        1.2363
  62   4  -57.00  -83.00        1.2363
  63   4  -55.00  -83.00        1.2363
  64   4  -53.00  -83.00        1.2363
  65   4  -51.00  -83.00        1.2363
  66   4  -49.00  -83.00        1.2363
  67   4  -47.00  -83.00        1.2363
  68   4  -45.00  -83.00        1.2363
  69   4  -43.00  -83.00        1.2363
  70   4  -41.00  -83.00        1.2363
  71   4  -39.00  -83.00        1.2363
  72   4  -37.00  -83.00        1.2363
  73   4  -35.00  -83.00        1.2363
  74   4  -33.00  -83.00        1.2363
  75   4  -31.00  -83.00        1.2363
  76   4  -29.00  -83.00        1.2363
  77   4  -27.00  -83.00        1.2363
  78   4  -25.00  -83.00        1.2363
  79   4  -23.00  -83.00        1.2363
  80   4  -21.00  -83.00        1.2363
  81   4  -19.00  -83.00        1.2363
  82   4  -17.00  -83.00        1.2363
  83   4  -15.00  -83.00        1.2363
  84   4  -13.00  -83.00        1.2363
  85   4  -11.00  -83.00        1.2363
  86   4   -9.00  -83.00        1.2363
  87   4   -7.00  -83.00        1.2363
  88   4   -5.00  -83.00        1.2363
  89   4   -3.00  -83.00        1.2363
  90   4   -1.00  -83.00        1.2363
  91   4    1.00  -83.00        1.2363
  92   4    3.00  -83.00        1.2363
  93   4    5.00  -83.00        1.2363
  94   4    7.00  -83.00        1.2363
  95   4    9.00  -83.00        1.2363
  96   4   11.00  -83.00        1.2363
  97   4   13.00  -83.00        1.2363
  98   4   15.00  -83.00        1.2363
  99   4   17.00  -83.00        1.2363
 100   4   19.00  -83.00        1.2363
 101   4   21.00  -83.00        1.2363
 102   4   23.00  -83.00        1.2363
 103   4   25.00  -83.00        1.2363
 104   4   27.00  -83.00        1.2363
 105   4   29.00  -83.00        1.2363
 106   4   31.00  -83.00        1.2363
 107   4   33.00  -83.00        1.2363
 108   4   35.00  -83.00        1.2363
 109   4   37.00  -83.00        1.2363
 110   4   39.00  -83.00        1.2363
 111   4   41.00  -83.00        1.2363
 112   4   43.00  -83.00        1.2363
 113   4   45.00  -83.00        1.2363
 114   4   47.00  -83.00        1.2363
 115   4   49.00  -83.00        1.2363
 116   4   51.00  -83.00        1.2363
 117   4   53.00  -83.00        1.2363
 118   4   55.00  -83.00        1.2363
 119   4   57.00  -83.00        1.2363
 120   4   59.00  -83.00        1.2363
 121   4   61.00  -83.00        1.2363
 122   4   63.00  -83.00        1.2363
 123   4   65.00  -83.00        1.2363
 124   4   67.00  -83.00        1.2363
 125   4   69.00  -83.00        1.2363
 126   4   71.00  -83.00        1.2363
 127   4   73.00  -83.00        1.2363
 128   4   75.00  -83.00        1.2363
 129   4   77.00  -83.00        1.2363
 130   4   79.00  -83.00        1.2363
 131   4   81.00  -83.00        1.2363
 132   4   83.00  -83.00        1.2363
 133   4   85.00  -83.00        1.2363
 134   4   87.00  -83.00        1.2363
 135   4   89.00  -83.00        1.2363
 136   4   91.00  -83.00        1.2363
 137   4   93.00  -83.00        1.2363
 138   4   95.00  -83.00        1.2363
 139   4   97.00  -83.00        1.2363
 140   4   99.00  -83.00        1.2363
 141   4  101.00  -83.00        1.2363
 142   4  103.00  -83.00        1.2363
 143   4  105.00  -83.00        1.2363
 144   4  107.00  -83.00        1.2363
 145   4  109.00  -83.00        1.2363
 146   4  111.00  -83.00        1.2363
 147   4  113.00  -83.00        1.2363
 148   4  115.00  -83.00        1.2363
 149   4  117.00  -83.00        1.2363
 150   4  119.00  -83.00        1.2363
 151   4  121.00  -83.00        1.2363
 152   4  123.00  -83.00        1.2363
 153   4  125.00  -83.00        1.2363
 154   4  127.00  -83.00        1.2363
 155   4  129.00  -83.00        1.2363
 156   4  131.00  -83.00        1.2363
 157   4  133.00  -83.00        1.2363
 158   4  135.00  -83.00        1.2363
 159   4  137.00  -83.00        1.2363
 160   4  139.00  -83.00        1.2363
 161   4  141.00  -83.00        1.2363
 162   4  143.00  -83.00        1.2363
 163   4  145.00  -83.00        1.2363
 164   4  147.00  -83.00        1.2363
 165   4  149.00  -83.00        1.2363
 166   4  151.00  -83.00        1.2363
 167   4  153.00  -83.00        1.2363
 168   4  155.00  -83.00        1.2363
 169   4  157.00  -83.00        1.2363
 170   4  159.00  -83.00        1.2363
 171   4  161.00  -83.00        1.2363
 172   4  163.00  -83.00        1.2363
