_Annual_J-D_2008_____________ L-OTI(^S^o^N^C) Anomaly vs 1951-1980              
   i   j     lon     lat    array(i,j)
  35   2 -111.00  -87.00        0.3161
  36   2 -109.00  -87.00        0.3161
  37   2 -107.00  -87.00        0.3161
  38   2 -105.00  -87.00        0.3161
  39   2 -103.00  -87.00        0.3161
  40   2 -101.00  -87.00        0.3161
  41   2  -99.00  -87.00        0.3161
  42   2  -97.00  -87.00        0.3161
  43   2  -95.00  -87.00        0.3161
  44   2  -93.00  -87.00        0.3161
  45   2  -91.00  -87.00        0.3161
  46   2  -89.00  -87.00        0.3161
  47   2  -87.00  -87.00        0.3161
  48   2  -85.00  -87.00        0.3161
  49   2  -83.00  -87.00        0.3161
  50   2  -81.00  -87.00        0.3161
  51   2  -79.00  -87.00        0.3161
  52   2  -77.00  -87.00        0.3161
  53   2  -75.00  -87.00        0.3161
  54   2  -73.00  -87.00        0.3161
  55   2  -71.00  -87.00        0.3161
  56   2  -69.00  -87.00        0.3161
  57   2  -67.00  -87.00        0.3161
  58   2  -65.00  -87.00        0.3161
  59   2  -63.00  -87.00        0.3161
  60   2  -61.00  -87.00        0.3161
  61   2  -59.00  -87.00        0.3161
  62   2  -57.00  -87.00        0.3161
  63   2  -55.00  -87.00        0.3161
  64   2  -53.00  -87.00        0.3161
  65   2  -51.00  -87.00        0.3161
  66   2  -49.00  -87.00        0.3161
  67   2  -47.00  -87.00        0.3161
  68   2  -45.00  -87.00        0.3161
  69   2  -43.00  -87.00        0.3161
  70   2  -41.00  -87.00        0.3161
  71   2  -39.00  -87.00        0.3161
  72   2  -37.00  -87.00        0.3161
  73   2  -35.00  -87.00        0.3161
  74   2  -33.00  -87.00        0.3161
  75   2  -31.00  -87.00        0.3161
  76   2  -29.00  -87.00        0.3161
  77   2  -27.00  -87.00        0.3161
  78   2  -25.00  -87.00        0.3161
  79   2  -23.00  -87.00        0.3161
  80   2  -21.00  -87.00        0.3161
  81   2  -19.00  -87.00        0.3161
  82   2  -17.00  -87.00        0.3161
  83   2  -15.00  -87.00        0.3161
  84   2  -13.00  -87.00        0.3161
  85   2  -11.00  -87.00        0.3161
  86   2   -9.00  -87.00        0.3161
  87   2   -7.00  -87.00        0.3161
  88   2   -5.00  -87.00        0.3161
  89   2   -3.00  -87.00        0.3161
  90   2   -1.00  -87.00        0.3161
  91   2    1.00  -87.00        0.3161
  92   2    3.00  -87.00        0.3161
  93   2    5.00  -87.00        0.3161
  94   2    7.00  -87.00        0.3161
  95   2    9.00  -87.00        0.3161
  96   2   11.00  -87.00        0.3161
  97   2   13.00  -87.00        0.3161
  98   2   15.00  -87.00        0.3161
  99   2   17.00  -87.00        0.3161
 100   2   19.00  -87.00        0.3161
 101   2   21.00  -87.00        0.3161
 102   2   23.00  -87.00        0.3161
 103   2   25.00  -87.00        0.3161
 104   2   27.00  -87.00        0.3161
 105   2   29.00  -87.00        0.3161
 106   2   31.00  -87.00        0.3161
 107   2   33.00  -87.00        0.3161
 108   2   35.00  -87.00        0.3161
 109   2   37.00  -87.00        0.3161
 110   2   39.00  -87.00        0.3161
 111   2   41.00  -87.00        0.3161
 112   2   43.00  -87.00        0.3161
 113   2   45.00  -87.00        0.3161
 114   2   47.00  -87.00        0.3161
 115   2   49.00  -87.00        0.3161
 116   2   51.00  -87.00        0.3161
 117   2   53.00  -87.00        0.3161
